filename,class,truncated,occluded,observation angle,xmin,ymin,xmax,ymax,height,width,length,xloc,yloc,zloc,rot_y
003067.txt,Car,0.00,2,1.63,459.39,183.30,496.75,211.99,1.27,1.54,3.58,-6.28,1.78,34.44,1.45
003068.txt,Car,0.05,3,2.03,17.19,184.70,368.53,374.00,1.59,1.63,3.83,-4.12,1.74,7.84,1.56
003068.txt,Car,0.00,1,-1.60,658.48,165.88,696.48,201.60,1.62,1.70,3.29,3.18,1.33,34.81,-1.51
003069.txt,Car,0.00,0,1.76,486.41,174.39,536.81,205.38,1.42,1.78,3.62,-4.34,1.10,35.17,1.63
003070.txt,Car,0.00,0,-2.08,706.92,173.93,759.86,198.39,1.62,1.72,4.35,8.55,1.73,50.49,-1.91
003071.txt,Car,0.00,2,2.80,784.34,150.15,857.00,175.01,1.52,1.76,4.10,13.85,-0.38,45.52,3.09
003071.txt,Car,0.00,0,-1.52,550.79,161.12,574.44,179.73,1.50,1.78,3.69,-3.52,-0.08,59.69,-1.58
003071.txt,Pedestrian,0.00,2,3.11,624.37,158.21,629.87,177.73,1.80,0.68,1.44,2.22,-0.27,66.22,-3.14
003072.txt,Car,0.37,0,-1.88,844.30,184.19,1241.00,374.00,1.42,1.66,3.71,3.04,1.53,5.83,-1.42
003072.txt,Car,0.87,3,0.79,0.00,189.29,38.28,254.38,1.46,1.77,4.59,-16.16,1.87,16.58,0.03
003072.txt,Car,0.00,2,-1.55,829.95,148.32,983.25,286.74,1.75,1.84,4.43,4.67,1.46,11.51,-1.17
003072.txt,Van,0.00,0,-1.61,568.94,161.03,616.44,211.66,1.98,1.80,4.54,-0.84,1.54,30.71,-1.64
003072.txt,Van,0.00,2,-0.46,824.48,129.62,1037.28,209.62,2.66,2.13,6.64,11.25,1.22,25.65,-0.06
003072.txt,Car,0.00,0,-1.37,393.35,177.52,457.18,215.95,1.48,1.71,4.65,-7.72,1.69,30.42,-1.62
003072.txt,Car,0.00,0,-1.25,310.82,163.75,388.33,216.45,2.04,1.66,4.62,-10.91,1.72,30.46,-1.59
003072.txt,Car,0.00,0,-1.52,501.83,168.83,537.85,198.39,1.42,1.64,3.95,-4.62,1.26,37.11,-1.65
003072.txt,Car,0.00,0,-1.83,708.30,167.41,774.03,204.59,1.51,1.72,4.50,5.66,1.32,31.87,-1.66
003072.txt,Van,0.00,0,1.46,637.64,148.77,670.73,184.15,2.75,2.04,6.05,3.57,0.91,59.47,1.52
003072.txt,Car,0.00,1,-1.87,755.23,166.21,823.86,205.75,1.64,1.73,4.43,7.95,1.39,32.49,-1.63
003072.txt,Van,0.00,2,0.89,1093.00,130.51,1241.00,192.92,2.53,2.26,5.42,24.57,0.84,32.20,1.54
003072.txt,Truck,0.00,1,1.53,595.60,136.47,628.84,185.82,3.57,2.25,7.97,0.08,0.97,56.46,1.53
003072.txt,Misc,0.00,1,1.99,223.25,192.99,342.82,220.82,0.93,2.39,5.82,-13.54,1.84,30.32,1.57
003072.txt,Car,0.00,1,-1.10,167.02,179.65,264.82,219.48,1.53,1.61,4.73,-16.50,1.83,30.43,-1.59
003072.txt,Car,0.00,1,-1.06,63.15,183.95,151.98,220.03,1.40,1.56,3.48,-21.09,1.88,30.38,-1.66
003072.txt,Misc,0.00,1,2.04,118.70,183.48,193.18,217.68,1.34,1.60,2.68,-19.04,1.80,30.31,1.48
003072.txt,Misc,0.00,2,2.08,90.84,168.03,138.83,204.62,2.02,1.31,2.25,-28.23,1.77,41.15,1.48
003073.txt,Truck,0.00,0,1.90,119.89,65.97,476.10,373.12,2.60,2.06,5.42,-3.21,1.72,8.86,1.56
003073.txt,Car,0.00,0,-1.75,710.87,180.64,840.83,274.10,1.46,1.60,3.71,2.83,1.61,13.24,-1.54
003073.txt,Van,0.00,0,-1.64,634.20,168.40,674.30,207.59,1.97,1.82,4.41,2.29,1.78,38.80,-1.58
003073.txt,Car,0.00,0,-1.48,552.90,179.83,575.87,198.70,1.58,1.65,3.91,-3.96,2.20,62.94,-1.55
003074.txt,Pedestrian,0.55,3,-2.26,1093.85,130.30,1237.00,373.00,1.61,0.91,0.91,3.85,1.32,4.54,-1.59
003074.txt,Car,0.00,0,1.68,470.38,173.61,581.02,262.91,1.49,1.68,4.08,-1.37,1.36,14.14,1.58
003074.txt,Pedestrian,0.00,2,-1.78,776.40,153.51,819.99,254.06,1.65,0.88,0.49,3.18,1.19,12.08,-1.53
003074.txt,Van,0.00,1,-1.66,624.47,123.65,711.51,220.76,2.56,2.06,5.87,1.85,1.03,22.05,-1.58
003075.txt,Truck,0.00,0,-1.56,578.82,139.87,636.29,209.49,3.52,2.89,10.81,-0.09,1.91,42.19,-1.56
003075.txt,Car,0.00,0,2.00,230.41,193.73,313.21,233.26,1.56,1.76,4.18,-15.07,2.54,32.32,1.57
003075.txt,Car,0.00,0,1.89,340.81,183.48,389.92,213.09,1.95,1.83,4.89,-17.18,2.72,50.86,1.56
003076.txt,Car,0.00,0,1.66,397.99,183.14,436.43,212.75,1.45,1.62,3.83,-10.13,2.00,37.98,1.40
003077.txt,Car,0.00,0,1.81,347.76,179.71,414.75,228.36,1.49,1.54,2.54,-7.50,1.73,23.71,1.50
003077.txt,Car,0.00,0,1.71,417.18,179.32,450.12,198.69,1.48,1.97,4.33,-14.17,2.02,58.09,1.48
003078.txt,Car,0.39,1,-2.89,0.00,187.66,202.90,288.54,1.48,1.74,3.77,-9.03,1.75,11.89,2.75
003078.txt,Car,0.00,0,1.89,321.77,181.32,399.95,232.00,1.55,1.54,3.06,-8.21,1.84,23.89,1.56
003078.txt,Car,0.00,2,1.79,359.30,178.49,428.54,218.80,1.47,1.72,4.33,-8.55,1.71,28.78,1.50
003078.txt,Car,0.00,2,1.75,405.20,182.05,454.86,211.83,1.31,1.60,4.09,-8.56,1.76,34.47,1.50
003078.txt,Car,0.00,1,2.02,425.04,177.41,479.17,203.67,1.43,1.58,3.66,-9.03,1.70,41.39,1.81
003078.txt,Car,0.00,0,-1.50,652.68,174.37,678.33,194.44,1.37,1.56,3.54,3.98,1.50,51.60,-1.42
003078.txt,Pedestrian,0.00,0,-3.08,195.41,183.03,230.07,273.39,1.56,0.62,0.58,-7.14,1.74,12.89,2.70
003078.txt,Pedestrian,0.00,2,2.24,192.83,209.81,227.56,273.29,1.14,0.40,0.39,-7.43,1.83,13.33,1.74
003079.txt,Car,0.00,0,-1.45,550.73,172.77,587.89,200.88,1.47,1.59,4.03,-1.73,1.01,39.94,-1.50
003079.txt,Car,0.00,0,-1.54,613.30,170.04,639.38,193.12,1.52,1.67,4.38,1.80,0.76,50.15,-1.51
003080.txt,Car,0.00,0,-1.41,582.11,171.03,614.00,191.82,1.43,1.66,4.15,-0.18,0.70,52.02,-1.42
003080.txt,Car,0.00,0,-1.18,503.98,171.92,567.10,206.70,1.48,1.56,3.62,-2.91,1.07,32.42,-1.27
003080.txt,Car,0.68,0,0.40,0.00,181.62,83.42,249.39,1.67,1.64,4.32,-16.12,1.70,18.36,-0.32
003080.txt,Car,0.00,1,2.05,328.77,169.61,397.40,203.13,1.68,1.67,4.29,-12.65,1.08,38.43,1.73
003081.txt,Car,1.00,0,2.43,0.00,190.62,227.44,374.00,1.65,1.75,3.39,-2.50,1.72,1.49,1.48
003081.txt,Car,0.00,0,1.89,259.40,181.19,507.03,352.54,1.57,1.54,4.01,-2.44,1.68,8.67,1.62
003082.txt,Pedestrian,0.00,0,1.78,466.04,177.23,479.37,206.48,1.87,0.96,0.65,-8.93,2.17,46.81,1.59
003083.txt,Car,0.00,0,1.92,243.07,184.46,415.94,287.15,1.44,1.58,3.35,-4.52,1.65,12.03,1.57
003083.txt,Car,0.00,1,1.82,337.25,170.72,465.14,260.35,1.74,1.71,4.41,-4.58,1.73,16.34,1.55
003083.txt,Car,0.00,2,1.67,429.46,182.42,494.22,228.33,1.41,1.72,4.41,-5.06,1.76,24.93,1.48
003083.txt,Car,0.00,2,1.69,460.28,175.92,509.04,213.18,1.62,1.75,4.30,-5.84,1.79,33.88,1.52
003084.txt,Van,0.00,0,-1.21,383.38,139.29,525.07,241.39,2.46,2.03,5.35,-4.15,1.69,20.18,-1.41
003084.txt,Cyclist,0.00,0,-1.08,651.83,170.17,695.80,228.05,1.82,0.59,1.89,2.07,1.74,23.58,-0.99
003084.txt,Pedestrian,0.00,0,2.49,1089.29,160.60,1132.23,259.58,1.67,0.50,0.61,8.63,1.47,12.49,3.09
003084.txt,Pedestrian,0.00,0,-2.03,969.96,161.78,1005.10,243.00,1.69,0.59,0.83,8.03,1.47,15.51,-1.56
003084.txt,Person_sitting,0.00,0,2.77,860.48,179.21,921.15,238.10,1.34,0.51,1.19,6.48,1.49,16.78,3.14
003084.txt,Person_sitting,0.00,0,2.82,844.54,181.79,905.10,233.03,1.26,0.50,1.33,6.65,1.50,18.24,-3.12
003084.txt,Car,0.00,1,-2.65,315.36,180.34,414.12,213.61,1.44,1.62,3.91,-11.07,1.80,32.56,-2.97
003085.txt,Pedestrian,0.00,0,0.62,34.50,139.82,114.93,328.10,1.91,0.52,1.12,-5.64,1.50,7.49,-0.00
003086.txt,Car,0.00,0,-1.56,569.20,181.25,640.20,248.70,1.55,1.63,3.32,-0.16,1.77,18.42,-1.57
003086.txt,Car,0.82,0,2.28,0.00,211.32,80.48,288.70,1.40,1.75,4.75,-12.72,2.25,13.75,1.55
003086.txt,Car,0.00,1,2.20,65.33,205.12,201.90,255.63,1.39,1.87,3.81,-15.64,2.54,23.88,1.62
003086.txt,Car,0.00,1,2.08,182.83,200.41,265.60,233.12,1.40,1.85,4.11,-19.13,2.84,35.93,1.59
003086.txt,Car,0.00,0,1.94,256.85,196.38,324.29,233.35,1.62,1.85,3.57,-15.58,2.82,35.29,1.52
003087.txt,Car,0.97,0,-0.86,0.00,193.98,299.45,374.00,1.47,1.60,3.66,-2.94,1.60,3.06,-1.59
003087.txt,Car,0.00,0,1.76,472.34,169.56,548.58,229.35,1.70,1.63,4.08,-3.07,1.64,22.74,1.62
003087.txt,Car,0.00,0,-1.78,707.14,173.61,858.80,299.00,1.59,1.59,2.47,2.34,1.62,10.47,-1.57
003087.txt,Cyclist,0.00,3,1.60,585.71,168.55,601.80,217.70,1.81,0.55,1.19,-0.64,1.66,27.28,1.58
003087.txt,Car,0.00,1,-1.65,686.20,184.52,777.20,258.48,1.37,1.59,3.22,2.43,1.64,15.28,-1.50
003087.txt,Car,0.00,1,-1.43,514.76,176.66,566.48,212.33,1.40,1.67,3.72,-2.91,1.58,30.54,-1.53
003087.txt,Car,0.00,0,1.52,632.75,173.59,660.18,197.32,1.49,1.61,3.74,2.34,1.56,47.54,1.57
003087.txt,Car,0.00,1,-2.73,177.94,166.10,403.54,241.49,1.59,1.63,4.43,-7.22,1.48,16.49,-3.14
003088.txt,Van,0.84,3,2.31,0.00,172.52,48.12,254.02,2.15,2.03,4.56,-17.18,2.15,18.41,1.57
003088.txt,Car,0.00,0,1.75,456.26,179.35,483.13,195.26,1.55,1.88,4.59,-14.23,2.22,73.36,1.56
003089.txt,Car,0.00,0,1.71,473.29,182.73,541.64,232.93,1.44,1.62,3.67,-3.21,1.77,22.95,1.58
003089.txt,Car,0.00,1,1.69,518.97,179.09,565.94,216.07,1.51,1.62,3.68,-2.94,1.80,31.70,1.59
003090.txt,Car,0.00,0,0.19,509.39,176.61,699.10,264.61,1.55,1.66,3.37,-0.09,1.64,13.84,0.19
003091.txt,Car,0.00,0,-1.55,567.73,178.16,624.13,232.75,1.61,1.66,3.20,-0.46,1.79,23.10,-1.57
003091.txt,Car,0.63,0,2.21,0.00,213.75,234.66,374.00,1.49,1.67,4.38,-6.21,2.06,8.06,1.57
003091.txt,Car,0.00,1,-1.63,641.86,179.82,663.96,199.14,1.43,1.50,3.38,3.27,1.98,55.66,-1.57
003091.txt,Car,0.00,1,-1.84,809.38,172.84,841.75,189.57,1.41,1.69,4.10,18.99,1.44,63.74,-1.55
003091.txt,Car,0.00,0,-1.87,827.94,166.18,862.93,189.40,1.80,1.67,3.62,18.92,1.30,58.15,-1.55
003091.txt,Misc,0.00,2,1.18,852.59,156.53,881.41,189.87,2.43,1.51,1.54,19.06,1.25,53.56,1.52
003092.txt,Car,0.95,0,-2.00,1031.10,132.01,1241.00,374.00,1.75,1.84,4.43,3.95,1.57,4.07,-1.26
003092.txt,Van,0.00,0,-1.58,483.81,162.30,548.47,232.99,1.98,1.80,4.54,-3.01,1.71,22.67,-1.71
003092.txt,Van,0.00,1,-0.61,836.24,121.92,1124.98,233.87,2.66,2.13,6.64,9.47,1.43,18.71,-0.15
003092.txt,Car,0.00,0,-1.28,227.54,185.54,336.71,241.92,1.48,1.71,4.65,-9.81,1.89,21.90,-1.70
003092.txt,Car,0.00,1,-1.13,103.98,167.95,240.41,244.55,2.04,1.66,4.62,-13.00,1.94,21.72,-1.67
003092.txt,Car,0.00,0,-1.49,403.01,173.53,454.24,212.21,1.42,1.64,3.95,-7.22,1.48,28.87,-1.73
003092.txt,Car,0.00,0,-1.86,669.79,169.42,758.67,219.08,1.51,1.72,4.50,3.37,1.44,24.46,-1.72
003092.txt,Car,0.00,0,-1.62,539.48,165.82,575.60,197.89,1.70,1.80,4.50,-3.05,1.35,40.79,-1.69
003092.txt,Van,0.00,0,1.48,580.51,149.81,617.44,190.74,2.75,2.04,6.05,-0.88,1.23,51.79,1.46
003092.txt,Car,0.00,1,-1.91,730.16,165.17,822.69,217.14,1.64,1.73,4.43,5.66,1.43,25.26,-1.69
003092.txt,Van,0.47,3,0.76,1129.91,131.38,1241.00,206.32,2.53,2.26,5.42,22.21,1.14,26.27,1.46
003092.txt,Truck,0.00,1,1.53,531.32,135.98,570.16,193.94,3.57,2.25,7.97,-4.11,1.34,48.59,1.45
003092.txt,Misc,0.25,1,2.10,0.00,205.92,168.71,251.44,0.93,2.39,5.82,-15.67,2.01,21.06,1.47
003092.txt,Car,0.70,1,-0.99,0.00,191.02,61.65,245.19,1.53,1.61,4.73,-18.58,2.11,21.28,-1.70
003093.txt,Car,0.93,0,2.36,0.00,175.07,211.24,374.00,1.64,1.45,3.48,-4.00,1.66,3.99,1.61
003093.txt,Car,0.84,0,-2.08,857.98,139.70,1241.00,374.00,1.52,1.58,4.28,2.84,1.43,4.20,-1.52
003093.txt,Car,0.00,0,1.91,500.27,173.69,640.55,259.92,1.54,1.64,4.08,-0.70,1.58,15.09,1.86
003093.txt,Car,0.00,1,-1.71,808.90,179.57,992.37,321.78,1.46,1.57,3.58,3.48,1.56,9.35,-1.37
003093.txt,Car,0.00,2,-1.71,805.62,168.39,926.78,263.20,1.58,1.67,3.43,4.73,1.53,13.88,-1.38
003093.txt,Car,0.43,1,-2.41,1129.94,139.61,1241.00,210.44,1.84,1.94,3.68,17.06,0.98,20.31,-1.72
003093.txt,Van,0.00,1,-2.25,1035.64,132.19,1196.03,210.72,2.04,1.72,3.79,14.32,1.00,20.75,-1.65
003093.txt,Van,0.00,1,-2.08,937.27,143.98,1073.88,213.29,1.86,1.75,4.11,11.61,1.11,21.59,-1.59
003093.txt,Car,0.00,2,1.78,604.27,169.86,664.96,209.91,1.50,1.60,4.17,1.04,1.41,29.17,1.82
003093.txt,Car,0.00,1,-1.64,777.35,166.17,820.29,201.49,1.58,1.68,3.93,8.92,1.30,34.44,-1.39
003093.txt,Car,0.00,1,1.77,652.60,166.76,694.44,196.67,1.58,1.54,3.98,3.57,1.28,40.25,1.86
003093.txt,Truck,0.00,3,-1.48,743.51,139.37,788.62,182.89,3.52,2.89,10.81,14.07,0.85,64.35,-1.26
003094.txt,Car,1.00,3,-0.44,0.00,193.30,184.82,374.00,1.60,1.57,3.23,-3.12,1.70,1.96,-1.39
003094.txt,Car,0.26,0,2.09,117.53,180.32,523.62,374.00,1.57,1.50,3.68,-2.11,1.65,6.28,1.77
003094.txt,Car,0.57,3,-1.89,892.72,204.19,1241.00,374.00,1.39,1.44,3.08,3.04,1.67,5.15,-1.38
003094.txt,Car,0.00,0,-1.32,498.05,175.70,636.59,271.38,1.47,1.60,3.66,-0.66,1.54,13.01,-1.37
003094.txt,Car,0.00,0,1.75,652.82,167.01,705.57,207.57,1.70,1.63,4.08,3.15,1.48,32.45,1.85
003094.txt,Car,0.00,0,-1.66,800.10,174.02,872.54,237.75,1.59,1.59,2.47,5.96,1.64,19.35,-1.37
003094.txt,Car,0.00,1,-1.60,803.66,181.44,858.17,226.30,1.37,1.59,3.22,7.25,1.67,24.02,-1.31
003095.txt,Car,0.00,0,-1.60,595.23,181.99,676.02,248.03,1.36,1.69,3.38,0.49,1.59,16.88,-1.58
003095.txt,Car,0.00,1,1.99,255.92,177.30,347.48,223.29,1.59,1.72,3.86,-11.50,1.77,27.11,1.59
003095.txt,Cyclist,0.00,3,2.86,829.57,174.27,924.66,244.62,1.68,0.86,2.01,6.52,1.73,17.79,-3.08
003095.txt,Van,0.00,3,-1.66,672.77,156.60,736.15,220.93,2.12,1.86,4.41,3.30,1.62,26.22,-1.53
003095.txt,Pedestrian,0.00,2,0.03,484.69,167.79,505.69,237.58,1.87,0.64,0.65,-3.19,1.74,19.69,-0.13
003095.txt,Van,0.00,3,1.87,375.59,170.48,427.13,203.66,1.71,1.56,4.12,-11.41,1.62,39.62,1.59
003095.txt,Car,0.00,1,-2.24,438.69,173.85,530.17,216.99,1.59,1.63,3.64,-5.02,1.65,28.39,-2.41
003095.txt,Car,0.00,2,-2.39,467.03,179.63,553.23,210.44,1.39,1.61,4.09,-4.86,1.74,34.66,-2.53
003095.txt,Car,0.00,2,-2.41,499.72,175.66,563.39,202.44,1.50,1.57,3.54,-4.62,1.68,42.06,-2.52
003095.txt,Car,0.00,2,-2.33,529.21,174.82,576.49,193.61,1.40,1.60,3.55,-4.44,1.57,55.52,-2.41
003095.txt,Car,0.00,2,-1.55,580.16,178.26,624.26,218.50,1.52,1.67,3.61,-0.31,1.75,29.29,-1.56
003095.txt,Car,0.00,0,1.93,354.61,171.82,405.53,195.68,1.47,1.77,4.25,-14.99,1.44,47.17,1.63
003096.txt,Truck,0.00,0,-1.57,586.17,162.59,620.50,199.77,2.85,2.63,12.34,-0.57,2.14,62.09,-1.58
003096.txt,Cyclist,0.00,3,-1.89,813.17,152.94,884.83,262.53,1.86,0.60,2.02,4.31,1.53,13.27,-1.58
003096.txt,Car,0.00,0,1.97,272.39,188.94,333.51,220.81,1.61,1.75,3.78,-16.84,2.52,39.69,1.57
003097.txt,Car,0.00,0,-1.58,579.01,180.41,635.51,226.38,1.36,1.69,3.38,-0.15,1.62,23.40,-1.59
003097.txt,Car,0.62,3,-1.81,0.00,182.94,197.12,374.00,1.50,1.58,3.57,-5.07,1.60,5.88,-2.50
003097.txt,Car,0.00,2,-1.97,106.87,155.11,381.39,341.31,1.80,1.63,3.79,-4.63,1.65,8.80,-2.44
003097.txt,Car,0.00,2,-2.10,311.41,182.06,480.25,257.00,1.41,1.62,4.19,-4.82,1.63,15.74,-2.39
003097.txt,Car,0.00,2,-2.21,347.78,176.91,492.74,239.28,1.49,1.66,3.97,-5.13,1.62,19.12,-2.47
003097.txt,Car,0.00,2,-2.20,420.93,177.44,516.81,217.72,1.39,1.62,3.72,-5.34,1.58,26.87,-2.39
003097.txt,Car,0.00,2,-2.33,460.20,175.82,541.46,210.47,1.49,1.66,3.55,-5.02,1.65,32.82,-2.48
003097.txt,Van,0.00,3,-1.87,724.77,115.72,972.03,303.50,2.38,2.08,5.75,3.47,1.69,12.09,-1.60
003097.txt,Car,0.00,2,-1.76,708.45,183.13,810.41,249.01,1.47,1.73,4.22,3.67,1.76,18.64,-1.57
003097.txt,Car,0.00,0,-1.65,660.57,180.10,701.00,209.97,1.40,1.66,4.08,3.48,1.78,36.34,-1.56
003097.txt,Van,0.00,3,-1.64,638.06,164.98,669.13,197.45,2.42,2.03,5.49,3.38,1.87,57.03,-1.58
003097.txt,Car,0.00,2,-1.59,589.53,173.00,625.16,205.45,1.52,1.67,3.61,-0.21,1.55,35.92,-1.60
003097.txt,Car,0.86,3,2.33,0.00,176.02,52.38,241.89,1.46,1.72,4.60,-14.46,1.53,15.22,1.58
003097.txt,Van,0.00,3,2.04,112.38,143.61,296.86,254.43,2.14,1.71,4.52,-8.90,1.60,16.28,1.54
003097.txt,Car,0.00,2,2.08,46.34,167.39,183.92,227.79,1.66,1.54,4.34,-15.05,1.54,22.19,1.49
003098.txt,Car,0.15,0,-1.23,140.18,189.82,470.88,373.00,1.47,1.59,4.03,-2.52,1.59,7.15,-1.57
003098.txt,Car,0.00,1,-1.40,438.42,179.15,531.26,246.89,1.41,1.54,3.36,-2.64,1.36,16.75,-1.55
003098.txt,Car,0.00,0,-1.57,584.51,170.59,637.21,218.66,1.52,1.67,4.38,0.32,1.18,25.22,-1.56
003098.txt,Car,0.00,0,-1.49,540.67,167.11,582.94,204.29,1.56,1.59,3.65,-1.73,0.96,32.33,-1.55
003099.txt,Car,0.77,0,2.04,0.00,204.29,431.17,374.00,1.45,1.62,3.83,-2.44,1.72,4.48,1.56
003099.txt,Car,0.00,0,1.73,523.25,179.42,598.15,232.23,1.43,1.66,3.67,-1.42,1.64,21.58,1.66
003099.txt,Pedestrian,0.00,0,1.05,892.06,163.70,910.79,212.19,1.74,0.47,0.55,10.54,1.42,26.27,1.43
003100.txt,Car,0.75,0,2.14,0.00,189.26,324.33,374.00,1.70,1.43,3.20,-3.28,1.83,4.76,1.56
003100.txt,Car,0.00,0,1.52,517.21,181.01,543.20,206.00,1.68,1.63,3.90,-5.71,2.27,51.13,1.41
003101.txt,Car,0.74,0,-2.45,0.00,183.90,139.85,334.16,1.49,1.75,3.73,-7.72,1.64,8.00,3.08
003101.txt,Car,0.26,3,-2.60,0.00,185.79,238.41,292.42,1.49,1.64,3.69,-8.11,1.72,11.24,3.07
003101.txt,Car,0.00,2,0.34,66.64,169.41,306.74,267.45,1.77,1.60,3.79,-8.27,1.73,14.33,-0.17
003101.txt,Car,0.00,0,-1.75,539.80,181.44,600.26,227.25,1.66,1.66,3.98,-1.69,2.01,28.50,-1.81
003101.txt,Van,0.00,2,-3.04,342.12,174.50,413.70,205.72,1.94,1.75,4.27,-15.06,2.07,46.94,2.93
003101.txt,Car,0.00,0,-1.75,485.32,182.08,509.30,198.39,1.41,1.51,3.45,-10.15,2.24,64.75,-1.91
003102.txt,Truck,0.33,0,1.94,12.89,0.00,431.77,374.00,3.25,2.15,7.05,-3.97,1.65,8.65,1.52
003102.txt,Car,0.00,1,-1.66,622.66,174.57,726.06,267.98,1.46,1.53,3.17,1.00,1.51,12.99,-1.58
003102.txt,Pedestrian,0.00,1,-2.22,600.16,166.27,636.49,260.61,1.68,0.50,0.42,0.13,1.56,13.16,-2.21
003103.txt,Car,0.00,1,1.76,406.36,172.59,523.27,266.09,1.70,1.63,4.08,-2.96,1.73,15.30,1.58
003103.txt,Car,0.91,0,-2.21,896.53,186.21,1241.00,374.00,1.59,1.59,2.47,2.43,1.66,2.97,-1.57
003103.txt,Cyclist,0.00,3,1.69,507.21,170.66,556.89,306.15,1.81,0.55,1.19,-1.13,1.79,10.27,1.58
003103.txt,Car,0.00,1,-1.81,749.06,196.18,990.51,366.58,1.37,1.59,3.22,2.47,1.67,7.76,-1.51
003103.txt,Car,0.00,1,-1.40,489.20,183.11,561.01,231.47,1.40,1.67,3.72,-2.68,1.75,23.22,-1.51
003103.txt,Car,0.00,0,1.50,641.29,177.50,675.14,205.82,1.49,1.61,3.74,2.61,1.76,40.14,1.57
003103.txt,Van,0.00,3,1.72,565.84,169.33,595.93,193.06,1.85,1.84,4.06,-2.35,1.60,58.76,1.68
003103.txt,Car,0.47,1,-2.48,0.00,162.71,249.70,304.90,1.59,1.63,4.43,-7.17,1.51,9.00,-3.14
003104.txt,Car,0.73,0,2.03,0.00,148.83,368.71,374.00,1.91,1.66,4.22,-3.18,1.83,5.17,1.50
003104.txt,Car,0.00,1,1.81,311.13,182.88,495.71,331.88,1.83,1.69,4.28,-2.96,2.00,11.15,1.55
003104.txt,Misc,0.00,2,1.84,417.31,220.73,523.27,272.06,0.96,1.81,2.58,-3.22,2.16,16.88,1.65
003104.txt,Car,0.00,0,1.85,524.03,194.51,596.89,241.22,1.51,1.63,4.03,-1.79,2.36,26.81,1.78
003104.txt,Car,0.00,1,1.87,575.22,192.66,628.67,230.70,1.57,1.44,3.60,-0.34,2.52,33.08,1.86
003104.txt,Car,0.00,1,1.86,622.68,188.98,669.13,219.03,1.47,1.51,3.50,1.92,2.35,38.34,1.91
003104.txt,Car,0.00,2,-1.24,786.08,179.09,823.50,200.17,1.77,1.75,4.67,17.21,2.34,63.64,-0.98
003105.txt,Car,0.48,3,2.06,0.00,203.98,352.72,374.00,1.37,1.64,4.40,-4.05,1.75,6.86,1.54
003105.txt,Car,0.00,0,1.76,427.44,186.32,500.32,240.06,1.40,1.45,3.30,-4.21,1.81,20.98,1.57
003105.txt,Van,0.00,2,1.67,470.16,158.40,534.05,224.29,2.39,1.96,5.36,-4.25,1.90,29.04,1.53
003105.txt,Car,0.00,0,1.63,533.36,182.07,587.37,226.79,1.40,1.63,3.89,-1.68,1.73,24.92,1.56
003105.txt,Cyclist,0.00,1,-2.10,950.21,144.86,1085.84,298.44,1.77,0.63,1.82,5.12,1.46,9.27,-1.61
003105.txt,Car,0.00,2,1.66,522.91,181.33,551.31,205.47,1.38,1.33,4.32,-4.43,1.91,44.02,1.56
003106.txt,Cyclist,0.00,3,-1.76,800.67,159.52,834.42,229.07,1.80,0.52,1.75,5.57,1.46,19.57,-1.49
003106.txt,Pedestrian,0.00,2,-1.87,829.00,165.10,850.66,217.53,1.70,0.69,0.68,7.50,1.46,23.85,-1.56
003106.txt,Pedestrian,0.00,0,-1.90,851.63,164.47,870.63,217.03,1.70,0.48,0.87,8.22,1.43,23.80,-1.57
003106.txt,Misc,0.00,2,-1.86,846.41,185.72,868.66,216.12,1.00,0.50,0.77,8.29,1.44,24.30,-1.53
003106.txt,Cyclist,0.00,3,-1.66,739.21,170.43,751.72,204.37,1.64,0.44,1.56,6.66,1.53,35.64,-1.48
003107.txt,Car,1.00,0,2.40,0.00,235.74,200.10,374.00,1.41,1.76,4.40,-3.57,1.82,2.62,1.51
003107.txt,Car,0.00,1,-1.68,658.73,180.13,721.39,229.50,1.55,1.66,4.15,2.64,1.81,24.93,-1.58
003107.txt,Car,0.00,0,1.95,183.87,199.33,417.45,338.36,1.41,1.66,3.35,-3.88,1.82,9.57,1.57
003107.txt,Car,0.00,0,2.73,833.99,167.40,1053.24,231.60,1.47,1.70,4.65,8.13,1.38,17.95,-3.14
003107.txt,Car,0.00,2,2.78,806.87,150.72,980.98,220.85,1.91,1.81,4.33,8.12,1.32,21.01,-3.14
003107.txt,Misc,0.00,1,-1.32,395.82,205.33,451.82,235.58,0.91,1.32,2.41,-6.48,2.09,25.13,-1.57
003107.txt,Car,0.00,2,-1.36,420.39,183.71,481.23,227.80,1.63,1.61,3.81,-6.40,2.09,29.19,-1.57
003107.txt,Car,0.00,2,1.91,299.71,193.48,411.01,259.31,1.43,1.57,3.48,-6.37,1.99,18.29,1.58
003107.txt,Car,0.00,0,2.87,758.67,165.51,886.95,211.43,1.63,1.67,4.32,7.90,1.39,27.16,-3.13
003107.txt,Car,0.00,1,1.72,473.20,184.86,513.94,214.17,1.53,1.68,3.86,-6.53,2.23,40.63,1.56
003107.txt,Van,0.30,3,-0.71,1117.62,136.01,1241.00,193.54,2.06,2.07,4.94,22.34,0.74,27.25,-0.03
003108.txt,Car,0.00,0,1.81,598.04,174.47,620.66,187.75,1.45,1.59,4.28,-0.05,1.65,81.66,1.81
003108.txt,Car,0.00,0,-1.52,717.65,173.09,736.49,188.43,1.43,1.59,4.21,11.41,1.48,70.19,-1.36
